NR.SAS,type,ID,depth,X_coord,Y_coord,block,depth1,di,reps,reps_included,ol_occ,OC2,BD,MC,coreLength,coreArea,coreVol,VMC,BD_g_mean,group_q75,group_q25,group_iqr,mEquiv,mMeas,BD1,mMeas1,tC1,MSOC1,vsoc1,tC,MSOC,vsoc
389,FW,9,5,504543.189,252265.545,2,83,45,1,1,FALSE,0.62629,1.45,0.223333333333333,53.6,7.092884,38.02,0.223333333333333,1.4285,1.47,1.37,0.0999999999999999,450000,65.25,1.6385,73.7325,27.4596440341776,28.1784322072575,10.26176165,31.0299827586207,28.17896345775,9.081205
390,FW,9,6,504543.189,252265.545,2,128,45,2,1,FALSE,0.494,1.45,0.223333333333333,53.6,7.092884,38.02,0.223333333333333,1.4285,1.47,1.37,0.0999999999999999,450000,65.25,1.6385,73.7325,27.4596440341776,22.2263576145,8.09419,31.0299827586207,22.22677665,7.163
391,FW,10,1,504593.189,252265.545,2,5,10,2,2,FALSE,5.029971,0.943333333333333,0.473333333333333,52.2,7.092884,37.0233333333333,0.473333333333333,0.948166666666667,0.9925,0.89,0.1025,1e+05,9.43333333333333,1.06596666666667,10.6596666666667,9.38015638387692,50.2943482185797,53.617814203,10.5997067137809,50.29496506069,47.4493931
392,FW,10,2,504593.189,252265.545,2,15,10,1,1,FALSE,3.023754,1.21666666666667,0.3,53.1666666666667,7.092884,37.71,0.3,1.1935,1.24,1.14,0.1,1e+05,12.1666666666667,1.37483333333333,13.7483333333333,7.27260892229361,30.233382842209,41.57157791,8.21817808219178,30.2338610993,36.789007
393,FW,10,3,504593.189,252265.545,2,30,20,1,1,FALSE,2.324457,1.27977777777778,0.28,51.2666666666667,7.092884,36.3633333333333,0.28,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,25.5955555555556,1.44614888888889,28.9229777777778,13.8278346412771,46.4824169781844,33.6151090782,15.6257131446432,46.483190423172,29.74788414
394,FW,10,4,504593.189,252265.545,2,50,20,1,1,FALSE,0.772602,1.39,0.273333333333333,51.3333333333333,7.092884,36.4133333333333,0.273333333333333,1.4285,1.47,1.37,0.0999999999999999,2e+05,27.8,1.5707,31.414,12.7311762908258,15.4496129480772,12.135259614,14.3864892086331,15.44989216644,10.7391678
395,FW,10,5,504593.189,252265.545,2,83,45,1,1,FALSE,0.596308,1.39,0.273333333333333,51.3333333333333,7.092884,36.4133333333333,0.273333333333333,1.4285,1.47,1.37,0.0999999999999999,450000,62.55,1.5707,70.6815,28.6451466543579,26.8296452056098,9.366209756,32.3696007194245,26.83013009346,8.2886812
396,FW,10,6,504593.189,252265.545,2,128,45,2,1,FALSE,0.565,1.39,0.273333333333333,51.3333333333333,7.092884,36.4133333333333,0.273333333333333,1.4285,1.47,1.37,0.0999999999999999,450000,62.55,1.5707,70.6815,28.6451466543579,25.42100649525,8.874455,32.3696007194245,25.421465925,7.8535
397,FW,11,1,504643.189,252265.545,2,5,10,2,2,FALSE,3.829822,0.976666666666667,0.42,52.1666666666667,7.092884,37.0033333333333,0.42,0.948166666666667,0.9925,0.89,0.1025,1e+05,9.76666666666667,1.10363333333333,11.0363333333333,9.05998039807907,38.2939932807801,42.2671921993333,10.2379078498294,38.2944795405133,37.4045948666667
398,FW,11,2,504643.189,252265.545,2,15,10,1,1,FALSE,2.363818,1.23,0.28,45.3,7.092884,32.13,0.28,1.1935,1.24,1.14,0.1,1e+05,12.3,1.3899,13.899,7.19376221310886,23.6348945293618,32.854706382,8.12908130081301,23.63527250386,29.0749614
399,FW,11,3,504643.189,252265.545,2,30,20,1,1,FALSE,2.155447,1.32,0.236666666666667,42,7.092884,29.79,0.236666666666667,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,26.4,1.4916,29.832,13.4064204880665,43.1025098705096,32.150647452,15.1495151515152,43.10324961992,28.4519004
400,FW,11,4,504643.189,252265.545,2,50,20,1,1,FALSE,0.542664,1.4795,0.176666666666667,48,7.092884,34.0466666666667,0.176666666666667,1.4285,1.47,1.37,0.0999999999999999,2e+05,29.59,1.671835,33.4367,11.9609030376802,10.8514655106631,9.0724466844,13.5160804325786,10.851674257224,8.02871388
401,FW,11,5,504643.189,252265.545,2,83,45,1,1,FALSE,1.065071,1.4795,0.176666666666667,48,7.092884,34.0466666666667,0.176666666666667,1.4285,1.47,1.37,0.0999999999999999,450000,66.5775,1.671835,75.232575,26.9120318347803,47.9201821966112,17.80622975285,30.4111809733018,47.9211040235498,15.757725445
402,FW,11,6,504643.189,252265.545,2,128,45,1,1,FALSE,1.051257,1.4795,0.176666666666667,48,7.092884,34.0466666666667,0.176666666666667,1.4285,1.47,1.37,0.0999999999999999,450000,66.5775,1.671835,75.232575,26.9120318347803,47.2986561228903,17.57528246595,30.4111809733018,47.2995659937083,15.553347315
403,FW,12,1,504493.189,252215.545,2,5,10,2,1,FALSE,4.783,0.903333333333333,0.463333333333333,44.1,7.092884,31.28,0.463333333333333,0.948166666666667,0.9925,0.89,0.1025,1e+05,9.03333333333333,1.02076666666667,10.2076666666667,9.79555814257258,47.8251176730333,48.8232696666667,11.069110701107,47.8256793566667,43.2064333333333
404,FW,12,2,504493.189,252215.545,2,15,10,2,1,FALSE,3.866,1.11666666666667,0.333333333333333,48.5333333333333,7.092884,34.4233333333333,0.333333333333333,1.1935,1.24,1.14,0.1,1e+05,11.1666666666667,1.26183333333333,12.6183333333333,7.92397688548409,38.6551217523334,48.7824766666667,8.95422388059701,38.6556829666667,43.1703333333333
405,FW,12,3,504493.189,252215.545,2,30,20,1,1,FALSE,2.406492,1.34,0.233333333333333,46.8,7.092884,33.1966666666667,0.233333333333333,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,26.8,1.5142,30.284,13.2062948091401,48.1225521796272,36.439101864,14.9233731343284,48.12339060144,32.2469928
406,FW,12,4,504493.189,252215.545,2,50,20,1,1,FALSE,1.581141,1.50333333333333,0.14,52.4,7.092884,37.1666666666667,0.14,1.4285,1.47,1.37,0.0999999999999999,2e+05,30.0666666666667,1.69876666666667,33.9753333333333,11.7712472578145,31.6174480207478,26.859896261,13.3017694013304,31.61806603606,23.7698197
407,FW,12,5,504493.189,252215.545,2,83,45,2,1,FALSE,0.433,1.50333333333333,0.14,52.4,7.092884,37.1666666666667,0.14,1.4285,1.47,1.37,0.0999999999999999,450000,67.65,1.69876666666667,76.4445,26.4853063300826,19.48168995315,7.35565966666667,29.9289811529933,19.482070755,6.50943333333333
408,FW,12,6,504493.189,252215.545,2,128,45,2,1,FALSE,0.7575,1.50333333333333,0.14,52.4,7.092884,37.1666666666667,0.14,1.4285,1.47,1.37,0.0999999999999999,450000,67.65,1.69876666666667,76.4445,26.4853063300826,34.081709329125,12.8681575,29.9289811529933,34.0823755125,11.38775
409,FW,13,1,504543.189,252215.545,2,5,10,1,1,FALSE,6.112671,0.896666666666667,0.503333333333333,55.0333333333333,7.092884,39.0366666666667,0.503333333333333,0.948166666666667,0.9925,0.89,0.1025,1e+05,8.96666666666667,1.01323333333333,10.1323333333333,9.86839500608613,61.1205164379871,61.935620129,11.1514163568773,61.12122897167,54.8102833
410,FW,13,2,504543.189,252215.545,2,15,10,1,1,FALSE,3.677586,1.13333333333333,0.34,65.7666666666667,7.092884,46.6466666666667,0.34,1.1935,1.24,1.14,0.1,1e+05,11.3333333333333,1.28066666666667,12.8066666666667,7.80743310775638,36.771150238196,47.09761804,8.82252941176471,36.7716920692,41.679308
411,FW,13,3,504543.189,252215.545,2,30,20,1,1,FALSE,1.436579,1.32,0.28,56.4,7.092884,40.0033333333333,0.28,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,26.4,1.4916,29.832,13.4064204880665,28.7272943975272,21.428012364,15.1495151515152,28.72778743144,18.9628428
412,FW,13,4,504543.189,252215.545,2,50,20,1,1,FALSE,0.728813,1.37333333333333,0.263333333333333,48.7666666666667,7.092884,34.59,0.263333333333333,1.4285,1.47,1.37,0.0999999999999999,2e+05,27.4666666666667,1.55186666666667,31.0373333333333,12.8857051293066,14.5739979587981,11.3102060093333,14.5611067961165,14.5742581936267,10.0090318666667
413,FW,13,5,504543.189,252215.545,2,83,45,1,1,FALSE,0.581274,1.37333333333333,0.263333333333333,48.7666666666667,7.092884,34.59,0.263333333333333,1.4285,1.47,1.37,0.0999999999999999,450000,61.8,1.55186666666667,69.834,28.9928365409399,26.1532707311484,9.020597448,32.7624902912621,26.15373772668,7.9828296
414,FW,13,6,504543.189,252215.545,2,128,45,1,1,FALSE,0.51,1.37333333333333,0.263333333333333,48.7666666666667,7.092884,34.59,0.263333333333333,1.4285,1.47,1.37,0.0999999999999999,450000,61.8,1.55186666666667,69.834,28.9928365409399,22.946438466,7.91452,32.7624902912621,22.9468482,7.004
415,FW,14,1,504593.189,252215.545,2,5,10,1,1,FALSE,4.283385,0.89,0.48,50.3666666666667,7.092884,35.7266666666667,0.48,0.948166666666667,0.9925,0.89,0.1025,1e+05,8.9,1.0057,10.057,9.94232305856617,42.8295421997055,43.078002945,11.2349550561798,42.83003778735,38.1221265
416,FW,14,2,504593.189,252215.545,2,15,10,1,1,FALSE,2.262463,1.13,0.346666666666667,64.1666666666667,7.092884,45.5166666666667,0.346666666666667,1.1935,1.24,1.14,0.1,1e+05,11.3,1.2769,12.769,7.83046683373796,22.6217410609953,28.889390047,8.84855752212389,22.62207341681,25.5658319
417,FW,14,3,504593.189,252215.545,2,30,20,1,1,FALSE,0.780877,1.33,0.253333333333333,50.9333333333333,7.092884,36.1266666666667,0.253333333333333,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,26.6,1.5029,30.058,13.3056052964269,15.6151928399134,11.735800433,15.0355939849624,15.61546286718,10.3856641
418,FW,14,4,504593.189,252215.545,2,50,20,1,1,FALSE,0.735229,1.32666666666667,0.196666666666667,59.7,7.092884,42.3433333333333,0.196666666666667,1.4285,1.47,1.37,0.0999999999999999,2e+05,26.5333333333333,1.49913333333333,29.9826666666667,13.339041490639,14.7023755873969,11.0220630153333,15.0733768844221,14.7026291923867,9.75403806666667
419,FW,14,5,504593.189,252215.545,2,83,45,1,1,FALSE,0.566751,1.32666666666667,0.196666666666667,59.7,7.092884,42.3433333333333,0.196666666666667,1.4285,1.47,1.37,0.0999999999999999,450000,59.7,1.49913333333333,67.461,30.0128433539378,25.4999716410789,8.496353158,33.9150979899498,25.50041149653,7.5188966
420,FW,14,6,504593.189,252215.545,2,128,45,1,1,FALSE,0.544623,1.32666666666667,0.196666666666667,59.7,7.092884,42.3433333333333,0.196666666666667,1.4285,1.47,1.37,0.0999999999999999,450000,59.7,1.49913333333333,67.461,30.0128433539378,24.5043609187797,8.164624934,33.9150979899498,24.50478360069,7.2253318
421,FW,15,1,504643.189,252215.545,2,5,10,1,1,FALSE,3.516205,1.00666666666667,0.416666666666667,64.1333333333333,7.092884,45.49,0.416666666666667,0.948166666666667,0.9925,0.89,0.1025,1e+05,10.0666666666667,1.13753333333333,11.3753333333333,8.78995118091778,35.1580501996057,39.9980039433333,9.93277483443709,35.1585103536333,35.3964636666667
422,FW,15,2,504643.189,252215.545,2,15,10,1,1,FALSE,2.371061,1.22666666666667,0.296666666666667,61.7666666666667,7.092884,43.81,0.296666666666667,1.1935,1.24,1.14,0.1,1e+05,12.2666666666667,1.38613333333333,13.8613333333333,7.21331319738361,23.7073233933125,32.8660668746667,8.15117391304348,23.7077014985067,29.0850149333333
423,FW,15,3,504643.189,252215.545,2,30,20,1,1,FALSE,1.772803,1.32666666666667,0.256666666666667,47.9666666666667,7.092884,34.0233333333333,0.256666666666667,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,26.5333333333333,1.49913333333333,29.9826666666667,13.339041490639,35.4507446638585,26.5766807073333,15.0733768844221,35.4513561627067,23.5191864666667
424,FW,15,4,504643.189,252215.545,2,50,20,1,1,FALSE,0.818064,1.38,0.226666666666667,51.9666666666667,7.092884,36.8566666666667,0.226666666666667,1.4285,1.47,1.37,0.0999999999999999,2e+05,27.6,1.5594,31.188,12.8234456842375,16.3587286219968,12.756890016,14.4907536231884,16.35902214336,11.2892832
425,FW,15,5,504643.189,252215.545,2,83,45,1,1,FALSE,0.723958,1.38,0.226666666666667,51.9666666666667,7.092884,36.8566666666667,0.226666666666667,1.4285,1.47,1.37,0.0999999999999999,450000,62.1,1.5594,70.173,28.8527527895344,32.5730297695266,11.289401052,32.6041956521739,32.57361422082,9.9906204
426,FW,15,6,504643.189,252215.545,2,128,45,1,1,FALSE,0.602309,1.38,0.226666666666667,51.9666666666667,7.092884,36.8566666666667,0.226666666666667,1.4285,1.47,1.37,0.0999999999999999,450000,62.1,1.5594,70.173,28.8527527895344,27.0996784170543,9.392406546,32.6041956521739,27.10016466111,8.3118642
427,FW,16,1,504543.189,252165.545,2,5,10,1,1,FALSE,4.408065,1.08666666666667,0.356666666666667,57.6,7.092884,40.8566666666667,0.356666666666667,0.948166666666667,0.9925,0.89,0.1025,1e+05,10.8666666666667,1.22793333333333,12.2793333333333,8.14276459091156,44.075237190051,54.12809949,9.20145398773006,44.0758599027,47.900973
428,FW,16,2,504543.189,252165.545,2,15,10,1,1,FALSE,2.623777,1.25333333333333,0.27,52.5333333333333,7.092884,37.26,0.27,1.1935,1.24,1.14,0.1,1e+05,12.5333333333333,1.41626666666667,14.1626666666667,7.05981717190736,26.2340540320941,37.1596790586667,7.97772340425532,26.2344815328267,32.8846717333333
429,FW,16,3,504543.189,252165.545,2,30,20,1,1,FALSE,1.61631,1.36,0.226666666666667,47.7,7.092884,33.8333333333333,0.226666666666667,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,27.2,1.5368,30.736,13.012055179594,32.321232109584,24.83945208,14.7038823529412,32.3218036368,21.981816
430,FW,16,4,504543.189,252165.545,2,50,20,1,1,FALSE,0.553408,1.45666666666667,0.196666666666667,38.3666666666667,7.092884,27.2133333333333,0.196666666666667,1.4285,1.47,1.37,0.0999999999999999,2e+05,29.1333333333333,1.64603333333333,32.9206666666667,12.1484222271724,11.0663381439701,9.10928014933333,13.7279771167048,11.0665477380267,8.06130986666667
431,FW,16,5,504543.189,252165.545,2,83,45,2,1,FALSE,0.303,1.45666666666667,0.196666666666667,38.3666666666667,7.092884,27.2133333333333,0.196666666666667,1.4285,1.47,1.37,0.0999999999999999,450000,65.55,1.64603333333333,74.0715,27.3339500111379,13.63275563355,4.987481,30.8879485125858,13.633013835,4.4137
432,FW,16,6,504543.189,252165.545,2,128,45,2,1,FALSE,0.268798,1.45666666666667,0.196666666666667,38.3666666666667,7.092884,27.2133333333333,0.196666666666667,1.4285,1.47,1.37,0.0999999999999999,450000,65.55,1.64603333333333,74.0715,27.3339500111379,12.0939189728943,4.42450467933333,30.8879485125858,12.09414802911,3.91549086666667
433,FW,17,1,504593.189,252165.545,2,5,10,1,1,FALSE,3.425313,1.01666666666667,0.373333333333333,53.6333333333333,7.092884,38.04,0.373333333333333,0.948166666666667,0.9925,0.89,0.1025,1e+05,10.1666666666667,1.14883333333333,11.4883333333333,8.70348280864646,34.2491948862485,39.351137515,9.83506557377049,34.24964759845,34.8240155
434,FW,17,2,504593.189,252165.545,2,15,10,1,1,FALSE,2.117075,1.30666666666667,0.27,62.4666666666667,7.092884,44.3066666666667,0.27,1.1935,1.24,1.14,0.1,1e+05,13.0666666666667,1.47653333333333,14.7653333333333,6.77162055264584,21.1676240681933,31.2593180666667,7.6520612244898,21.1679836886667,27.6631133333333
435,FW,17,3,504593.189,252165.545,2,30,20,1,1,FALSE,1.647302,1.39333333333333,0.223333333333333,47.7333333333333,7.092884,33.8566666666667,0.223333333333333,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,27.8666666666667,1.57446666666667,31.4893333333333,12.7007141465893,32.9408527558221,25.9362208893333,14.3520669856459,32.9414495184267,22.9524078666667
436,FW,17,4,504593.189,252165.545,2,50,20,1,1,FALSE,0.882787,1.4,0.21,57.2333333333333,7.092884,40.5933333333333,0.21,1.4285,1.47,1.37,0.0999999999999999,2e+05,28,1.582,31.64,12.6402250316056,17.652946861932,13.96569034,14.2837142857143,17.6532681964,12.359018
437,FW,17,5,504593.189,252165.545,2,83,45,1,1,FALSE,0.384094,1.4,0.21,57.2333333333333,7.092884,40.5933333333333,0.21,1.4285,1.47,1.37,0.0999999999999999,450000,63,1.582,71.19,28.4405063211125,17.281495634814,6.07636708,32.1383571428571,17.2818102078,5.377316
438,FW,17,6,504593.189,252165.545,2,128,45,2,1,FALSE,0.396,1.4,0.21,57.2333333333333,7.092884,40.5933333333333,0.21,1.4285,1.47,1.37,0.0999999999999999,450000,63,1.582,71.19,28.4405063211125,17.817180876,6.26472,32.1383571428571,17.8175052,5.544
439,FW,18,1,504463.189,252185.545,2,5,10,2,2,FALSE,5.050728,0.846666666666667,0.466666666666667,45.1666666666667,7.092884,32.0366666666667,0.466666666666667,0.948166666666667,0.9925,0.89,0.1025,1e+05,8.46666666666667,0.956733333333333,9.56733333333333,10.4512332938471,50.5024478001648,48.321998352,11.8100236220472,50.50300371696,42.7628304
440,FW,18,2,504463.189,252185.545,2,15,10,1,1,FALSE,2.932673,1.15333333333333,0.316666666666667,44.5,7.092884,31.5633333333333,0.316666666666667,1.1935,1.24,1.14,0.1,1e+05,11.5333333333333,1.30326666666667,13.0326666666667,7.67202675328661,29.3229079450349,38.2205496513333,8.66952023121387,29.3233476504733,33.8234952666667
441,FW,18,3,504463.189,252185.545,2,30,20,1,1,FALSE,1.965913,1.34,0.2,52.6,7.092884,37.31,0.2,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,26.8,1.5142,30.284,13.2062948091401,39.3123064290708,29.767854646,14.9233731343284,39.31299135316,26.3432342
442,FW,18,4,504463.189,252185.545,2,50,20,1,1,FALSE,1.467204,1.43,0.136666666666667,59.2666666666667,7.092884,42.0366666666667,0.136666666666667,1.4285,1.47,1.37,0.0999999999999999,2e+05,28.6,1.6159,32.318,12.375003527446,29.3393382901128,23.708549436,13.984013986014,29.33988379656,20.9810172
443,FW,18,5,504463.189,252185.545,2,83,45,2,1,FALSE,0.928,1.43,0.136666666666667,59.2666666666667,7.092884,42.0366666666667,0.136666666666667,1.4285,1.47,1.37,0.0999999999999999,450000,64.35,1.6159,72.7155,27.8437579367535,41.7532520016,14.995552,31.4640314685315,41.75402832,13.2704
444,FW,18,6,504463.189,252185.545,2,128,45,2,1,TRUE,1.401,1.43,0.136666666666667,59.2666666666667,7.092884,42.0366666666667,0.136666666666667,1.4285,1.47,1.37,0.0999999999999999,450000,64.35,1.6159,72.7155,27.8437579367535,63.03481255845,22.638759,31.4640314685315,63.035984565,20.0343
445,FW,19,1,504592.5753,252365.1894,2,5,10,2,2,FALSE,4.742981,0.903333333333333,0.51,47.5333333333333,7.092884,33.7166666666667,0.51,0.948166666666667,0.9925,0.89,0.1025,1e+05,9.03333333333333,1.02076666666667,10.2076666666667,9.79555814257258,47.4249685230946,48.4147690543333,11.069110701107,47.4255255071633,42.8449283666667
446,FW,19,2,504592.5753,252365.1894,2,15,10,1,1,FALSE,2.609427,1.14333333333333,0.38,48.7666666666667,7.092884,34.59,0.38,1.1935,1.24,1.14,0.1,1e+05,11.4333333333333,1.29196666666667,12.9196666666667,7.73913777445239,26.0908987072969,33.712927031,8.7453556851312,26.09128655513,29.8344487
447,FW,19,3,504592.5753,252365.1894,2,30,20,1,1,FALSE,1.846227,1.27977777777778,0.326666666666667,44,7.092884,31.21,0.326666666666667,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,25.5955555555556,1.44614888888889,28.9229777777778,13.8278346412771,36.9192001617506,26.6991912468667,15.6257131446432,36.9198144794253,23.6276028733333
448,FW,19,4,504592.5753,252365.1894,2,50,20,2,1,FALSE,0.652,1.31666666666667,0.286666666666667,49.7666666666667,7.092884,35.2966666666667,0.286666666666667,1.4285,1.47,1.37,0.0999999999999999,2e+05,26.3333333333333,1.48783333333333,29.7566666666667,13.4403658563907,13.0380598653333,9.70067333333333,15.1878734177215,13.0382830666667,8.58466666666667
449,FW,19,5,504592.5753,252365.1894,2,83,45,2,1,FALSE,0.666,1.31666666666667,0.286666666666667,49.7666666666667,7.092884,35.2966666666667,0.286666666666667,1.4285,1.47,1.37,0.0999999999999999,450000,59.25,1.48783333333333,66.9525,30.2408231768791,29.9655409635,9.90897,34.1727151898734,29.96605395,8.769
450,FW,19,6,504592.5753,252365.1894,2,128,45,2,1,FALSE,0.662,1.31666666666667,0.286666666666667,49.7666666666667,7.092884,35.2966666666667,0.286666666666667,1.4285,1.47,1.37,0.0999999999999999,450000,59.25,1.48783333333333,66.9525,30.2408231768791,29.7855677445,9.84945666666667,34.1727151898734,29.78607765,8.71633333333333
451,FW,20,1,504462.9078,252135.545,2,5,10,2,2,FALSE,4.1392655,0.943333333333333,0.423333333333333,50.5666666666667,7.092884,35.8666666666667,0.423333333333333,0.948166666666667,0.9925,0.89,0.1025,1e+05,9.43333333333333,1.06596666666667,10.6596666666667,9.38015638387692,41.3882426809525,44.1231904748333,10.5997067137809,41.3887502928783,39.0470712166667
452,FW,20,2,504462.9078,252135.545,2,15,10,1,1,FALSE,2.229609,1.20666666666667,0.29,52.2666666666667,7.092884,37.0733333333333,0.29,1.1935,1.24,1.14,0.1,1e+05,12.0666666666667,1.36353333333333,13.6353333333333,7.33288744927395,22.2930498538082,30.401461918,8.28629281767956,22.29339960514,26.9039486
453,FW,20,3,504462.9078,252135.545,2,30,20,1,1,FALSE,0.916394,1.34333333333333,0.24,42.2666666666667,7.092884,29.9766666666667,0.24,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,26.8666666666667,1.51796666666667,30.3593333333333,13.1735198840554,18.3250978889089,13.9105554553333,14.8863374689826,18.3254179547867,12.3102260666667
454,FW,20,4,504462.9078,252135.545,2,50,20,1,1,FALSE,0.666655,1.47333333333333,0.19,48.5333333333333,7.092884,34.4233333333333,0.19,1.4285,1.47,1.37,0.0999999999999999,2e+05,29.4666666666667,1.66486666666667,33.2973333333333,12.0109740119329,13.3308802166247,11.0989168766667,13.5726606334842,13.3311355899333,9.82205033333333
455,FW,20,5,504462.9078,252135.545,2,83,45,1,1,FALSE,1.147724,1.47333333333333,0.19,48.5333333333333,7.092884,34.4233333333333,0.19,1.4285,1.47,1.37,0.0999999999999999,450000,66.3,1.66486666666667,74.919,27.024691526849,51.6389813665644,19.1080743013333,30.5384864253394,51.63997058988,16.9098002666667
456,FW,20,6,504462.9078,252135.545,2,128,45,1,1,FALSE,1.092809,1.47333333333333,0.19,48.5333333333333,7.092884,34.4233333333333,0.19,1.4285,1.47,1.37,0.0999999999999999,450000,66.3,1.66486666666667,74.919,27.024691526849,49.1682177842529,18.1938127713333,30.5384864253394,49.16915967633,16.1007192666667
457,PA,25,1,504283.189,252425.545,1,5,10,1,1,FALSE,6.839339,0.81,0.456666666666667,57.9666666666667,7.092884,41.1133333333333,0.456666666666667,0.961419041666667,1.0525,0.88,0.1725,1e+05,8.1,0.9153,9.153,10.9243796569431,68.3871299530133,62.600469867,12.3446790123457,68.38785013541,55.3986459
458,PA,25,2,504283.189,252425.545,1,15,10,3,3,FALSE,3.94496933333333,0.973333333333333,0.35,57.3333333333333,7.092884,40.6666666666667,0.35,1.18375728333333,1.27,1.0975,0.1725,1e+05,9.73333333333333,1.09986666666667,10.9986666666667,9.09101115286702,39.4453543930626,43.3894027075555,10.2729726027397,39.4458535631822,38.3977015111111
459,PA,25,3,504283.189,252425.545,1,30,20,2,1,TRUE,3.876,1.16333333333333,0.306666666666667,53.0666666666667,7.092884,37.64,0.306666666666667,1.26987564166667,1.3525,1.21,0.1425,2e+05,23.2666666666667,1.31456666666667,26.2913333333333,15.2121390065167,77.5098094792,50.952604,17.1899770773639,77.51098184,45.0908
460,PA,25,4,504283.189,252425.545,1,50,20,4,3,FALSE,0.79377,1.33,0.27,51.6,7.092884,36.5966666666667,0.27,1.37158333333333,1.45,1.3,0.15,2e+05,26.6,1.5029,30.058,13.3056052964269,15.873014086134,11.92956933,15.0355939849624,15.8732885718,10.557141
461,PA,25,5,504283.189,252425.545,1,83,45,2,1,FALSE,0.552,1.33,0.27,51.6,7.092884,36.5966666666667,0.27,1.37158333333333,1.45,1.3,0.15,450000,59.85,1.5029,67.6305,29.9376119169605,24.8362667964,8.296008,33.8300864661654,24.83669628,7.3416
462,PA,25,6,504283.189,252425.545,1,128,45,2,1,FALSE,0.556,1.33,0.27,51.6,7.092884,36.5966666666667,0.27,1.37158333333333,1.45,1.3,0.15,450000,59.85,1.5029,67.6305,29.9376119169605,25.0162397442,8.356124,33.8300864661654,25.01667234,7.3948
463,PA,13,1,504553.189,252515.545,1,5,10,2,2,FALSE,6.163981,0.89,0.335,57.3333333333333,7.092884,40.6662933333333,0.335,0.961419041666667,1.0525,0.88,0.1725,1e+05,8.9,1.0057,10.057,9.94232305856617,61.6336108843083,61.991156917,11.2349550561798,61.63432405691,54.8594309
464,PA,13,2,504553.189,252515.545,1,15,10,1,1,FALSE,3.254134,1.14666666666667,0.224,67.3333333333333,7.092884,47.7587566666667,0.224,1.18375728333333,1.27,1.0975,0.1725,1e+05,11.4666666666667,1.29573333333333,12.9573333333333,7.71663737394526,32.5371235101051,42.1648989493333,8.71993023255814,32.5376085930133,37.3140698666667
465,PA,13,3,504553.189,252515.545,1,30,20,1,1,FALSE,2.416708,1.18,0.276333333333333,53.6666666666667,7.092884,38.0651433333333,0.276333333333333,1.26987564166667,1.3525,1.21,0.1425,2e+05,23.6,1.3334,26.668,14.9972500374981,48.3277151231056,32.224384472,16.9471525423729,48.32845656912,28.5171544
466,PA,13,4,504553.189,252515.545,1,50,20,1,1,FALSE,1.476628,1.24,0.257,59.3333333333333,7.092884,42.0844433333333,0.257,1.37158333333333,1.45,1.3,0.15,2e+05,24.8,1.4012,28.024,14.2714798743934,29.5284218976928,20.690511536,16.1270322580645,29.52889796256,18.3101872
467,PA,13,5,504553.189,252515.545,1,83,45,2,2,TRUE,1.457472,1.24,0.257,59.3333333333333,7.092884,42.0844433333333,0.257,1.37158333333333,1.45,1.3,0.15,450000,55.8,1.4012,63.054,32.1108297173851,65.5770500560512,20.422097664,36.2858225806452,65.57810730624,18.0726528
468,PA,13,6,504553.189,252515.545,1,128,45,2,2,TRUE,1.175347,1.24,0.257,59.3333333333333,7.092884,42.0844433333333,0.257,1.37158333333333,1.45,1.3,0.15,450000,55.8,1.4012,63.054,32.1108297173851,52.8832039670262,16.468962164,36.2858225806452,52.88405656374,14.5743028
469,PA,7,1,504553.189,252575.545,1,5,10,1,1,FALSE,5.065444,0.933333333333333,0.316,52.3333333333333,7.092884,37.1194266666667,0.316,0.961419041666667,1.0525,0.88,0.1725,1e+05,9.33333333333333,1.05466666666667,10.5466666666667,9.48066877370417,50.6490976450614,53.4235493866667,10.7132857142857,50.6497122522667,47.2774773333333
470,PA,7,2,504553.189,252575.545,1,15,10,1,1,FALSE,3.223604,1.06333333333333,0.296,55.1666666666667,7.092884,39.1290766666667,0.296,1.18375728333333,1.27,1.0975,0.1725,1e+05,10.6333333333333,1.20156666666667,12.0156666666667,8.32146788914473,32.2321666248871,38.7337511293333,9.40338871473354,32.2326122344133,34.2776558666667
471,PA,7,3,504553.189,252575.545,1,30,20,1,1,FALSE,1.607187,1.20666666666667,0.284,44,7.092884,31.20869,0.284,1.26987564166667,1.3525,1.21,0.1425,2e+05,24.1333333333333,1.36353333333333,27.2706666666667,14.6657748985479,32.1393570939052,21.914530474,16.5725856353591,32.13986132204,19.3933898
472,PA,7,4,504553.189,252575.545,1,50,20,1,1,FALSE,1.167902,1.24,0.301666666666667,50.6666666666667,7.092884,35.9372766666667,0.301666666666667,1.37158333333333,1.45,1.3,0.15,2e+05,24.8,1.4012,28.024,14.2714798743934,23.3547670714352,16.364642824,16.1270322580645,23.35514360304,14.4819848
